"","date","hits","keyword","geo","time","gprop","category"
"315",2019-10-01,29,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"316",2019-11-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"317",2019-12-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"318",2020-01-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"319",2020-02-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"320",2020-03-01,12,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"321",2020-04-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"322",2020-05-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"323",2020-06-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"324",2020-07-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"325",2020-08-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"326",2020-09-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"327",2020-10-01,16,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"328",2020-11-01,21,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"329",2020-12-01,14,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"330",2021-01-01,14,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"331",2021-02-01,19,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"332",2021-03-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"333",2021-04-01,17,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"334",2021-05-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"335",2021-06-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"336",2021-07-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"337",2021-08-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"338",2021-09-01,12,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"339",2021-10-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"340",2021-11-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"341",2021-12-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"342",2022-01-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"343",2022-02-01,13,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"344",2022-03-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"345",2022-04-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"346",2022-05-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"347",2022-06-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"348",2022-07-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"349",2022-08-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"350",2022-09-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"351",2022-10-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"352",2022-11-01,21,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"353",2022-12-01,21,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"354",2023-01-01,17,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"355",2023-02-01,18,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"356",2023-03-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"357",2023-04-01,14,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"358",2023-05-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"359",2023-06-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"360",2023-07-01,16,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"361",2023-08-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"362",2023-09-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"363",2023-10-01,13,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"364",2023-11-01,10,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"365",2023-12-01,0,"seasonal affective disorder","US-MI-551","2017-12-01 2023-12-01","web",0
"366",2017-12-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"367",2018-01-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"368",2018-02-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"369",2018-03-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"370",2018-04-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"371",2018-05-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"372",2018-06-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"373",2018-07-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"374",2018-08-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"375",2018-09-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"376",2018-10-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"377",2018-11-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"378",2018-12-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"379",2019-01-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"380",2019-02-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"381",2019-03-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"382",2019-04-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"383",2019-05-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"384",2019-06-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"385",2019-07-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"386",2019-08-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"387",2019-09-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"388",2019-10-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"389",2019-11-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"390",2019-12-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"391",2020-01-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"392",2020-02-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"393",2020-03-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"394",2020-04-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"395",2020-05-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"396",2020-06-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"397",2020-07-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"398",2020-08-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"399",2020-09-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"400",2020-10-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"401",2020-11-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"402",2020-12-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"403",2021-01-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"404",2021-02-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"405",2021-03-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"406",2021-04-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"407",2021-05-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"408",2021-06-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"409",2021-07-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"410",2021-08-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"411",2021-09-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"412",2021-10-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"413",2021-11-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"414",2021-12-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"415",2022-01-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"416",2022-02-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"417",2022-03-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"418",2022-04-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"419",2022-05-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"420",2022-06-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"421",2022-07-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"422",2022-08-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"423",2022-09-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"424",2022-10-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"425",2022-11-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"426",2022-12-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"427",2023-01-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"428",2023-02-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"429",2023-03-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"430",2023-04-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"431",2023-05-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"432",2023-06-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"433",2023-07-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"434",2023-08-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"435",2023-09-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"436",2023-10-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"437",2023-11-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"438",2023-12-01,0,"winter blues","US-MI-551","2017-12-01 2023-12-01","web",0
"439",2017-12-01,47,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"440",2018-01-01,52,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"441",2018-02-01,38,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"442",2018-03-01,0,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"443",2018-04-01,39,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"444",2018-05-01,29,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"445",2018-06-01,20,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"446",2018-07-01,0,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"447",2018-08-01,0,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"448",2018-09-01,0,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"449",2018-10-01,19,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"450",2018-11-01,0,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"451",2018-12-01,29,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"452",2019-01-01,23,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"453",2019-02-01,66,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"454",2019-03-01,24,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"455",2019-04-01,38,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"456",2019-05-01,0,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"457",2019-06-01,34,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"458",2019-07-01,13,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"459",2019-08-01,88,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"460",2019-09-01,21,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"461",2019-10-01,24,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"462",2019-11-01,22,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"463",2019-12-01,30,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"464",2020-01-01,34,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"465",2020-02-01,41,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"466",2020-03-01,23,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"467",2020-04-01,48,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"468",2020-05-01,24,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"469",2020-06-01,20,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"470",2020-07-01,13,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"471",2020-08-01,18,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"472",2020-09-01,19,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"473",2020-10-01,42,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"474",2020-11-01,34,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"475",2020-12-01,54,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"476",2021-01-01,21,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"477",2021-02-01,57,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"478",2021-03-01,23,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"479",2021-04-01,24,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"480",2021-05-01,22,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"481",2021-06-01,0,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"482",2021-07-01,30,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"483",2021-08-01,28,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"484",2021-09-01,32,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"485",2021-10-01,9,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"486",2021-11-01,48,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"487",2021-12-01,55,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"488",2022-01-01,74,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"489",2022-02-01,73,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"490",2022-03-01,58,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"491",2022-04-01,41,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"492",2022-05-01,58,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"493",2022-06-01,12,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"494",2022-07-01,28,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"495",2022-08-01,46,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"496",2022-09-01,51,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"497",2022-10-01,54,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"498",2022-11-01,48,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"499",2022-12-01,49,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"500",2023-01-01,61,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"501",2023-02-01,36,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"502",2023-03-01,46,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"503",2023-04-01,50,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"504",2023-05-01,57,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"505",2023-06-01,31,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"506",2023-07-01,51,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"507",2023-08-01,32,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"508",2023-09-01,32,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"509",2023-10-01,60,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"510",2023-11-01,83,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"511",2023-12-01,100,"light therapy","US-MI-513","2017-12-01 2023-12-01","web",0
"512",2017-12-01,22,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"513",2018-01-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"514",2018-02-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"515",2018-03-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"516",2018-04-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"517",2018-05-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"518",2018-06-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"519",2018-07-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"520",2018-08-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"521",2018-09-01,11,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"522",2018-10-01,16,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"523",2018-11-01,19,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"524",2018-12-01,22,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"525",2019-01-01,35,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"526",2019-02-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"527",2019-03-01,21,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"528",2019-04-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"529",2019-05-01,10,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"530",2019-06-01,14,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"531",2019-07-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"532",2019-08-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"533",2019-09-01,27,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"534",2019-10-01,17,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"535",2019-11-01,19,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"536",2019-12-01,16,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"537",2020-01-01,10,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"538",2020-02-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"539",2020-03-01,9,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"540",2020-04-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"541",2020-05-01,11,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"542",2020-06-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"543",2020-07-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"544",2020-08-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"545",2020-09-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"546",2020-10-01,23,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"547",2020-11-01,10,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"548",2020-12-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"549",2021-01-01,25,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"550",2021-02-01,12,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"551",2021-03-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"552",2021-04-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"553",2021-05-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"554",2021-06-01,13,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"555",2021-07-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"556",2021-08-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"557",2021-09-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"558",2021-10-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"559",2021-11-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"560",2021-12-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"561",2022-01-01,18,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"562",2022-02-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"563",2022-03-01,18,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"564",2022-04-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"565",2022-05-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"566",2022-06-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"567",2022-07-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"568",2022-08-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"569",2022-09-01,23,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"570",2022-10-01,10,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"571",2022-11-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"572",2022-12-01,11,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"573",2023-01-01,27,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"574",2023-02-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"575",2023-03-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"576",2023-04-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"577",2023-05-01,8,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"578",2023-06-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"579",2023-07-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"580",2023-08-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"581",2023-09-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"582",2023-10-01,15,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"583",2023-11-01,0,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"584",2023-12-01,63,"seasonal affective disorder","US-MI-513","2017-12-01 2023-12-01","web",0
"585",2017-12-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"586",2018-01-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"587",2018-02-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"588",2018-03-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"589",2018-04-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"590",2018-05-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"591",2018-06-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"592",2018-07-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"593",2018-08-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"594",2018-09-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"595",2018-10-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"596",2018-11-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"597",2018-12-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"598",2019-01-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"599",2019-02-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"600",2019-03-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"601",2019-04-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"602",2019-05-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"603",2019-06-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"604",2019-07-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"605",2019-08-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"606",2019-09-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"607",2019-10-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"608",2019-11-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"609",2019-12-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"610",2020-01-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"611",2020-02-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"612",2020-03-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"613",2020-04-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"614",2020-05-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"615",2020-06-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"616",2020-07-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"617",2020-08-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"618",2020-09-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"619",2020-10-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"620",2020-11-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"621",2020-12-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"622",2021-01-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"623",2021-02-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"624",2021-03-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
